,hhid,year,region,work10t12,work13t15,work16t18,uct,femaleh,satth,hhsize,f0t6,m0t6,f7t12,m7t12,f13t15,f16t18,f19t60,m13t15,m16t18,m19t60,f61,m61,quint,rural,treatement,pretreatment,posttreatment,treated,ptreat
11386,740319002912.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Rural,1.0,1.0,0.0,1.0,0.120758906
11387,740319002912.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Primary,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Rural,1.0,0.0,1.0,1.0,0.14457637
11388,740319002913.0,2005,Sulawesi,0.0,0.0,1.0,0,Male,Primary,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 3,Rural,1.0,1.0,0.0,1.0,0.23230727
11389,740319002913.0,2006,Sulawesi,0.0,0.0,1.0,1,Male,Primary,4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 4,Rural,1.0,0.0,1.0,1.0,0.15926771
11390,740319002914.0,2005,Sulawesi,0.0,0.0,1.0,0,Male,Primary,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 4,Rural,1.0,1.0,0.0,1.0,0.16436921
11391,740319002914.0,2006,Sulawesi,0.0,0.0,1.0,1,Male,Primary,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 4,Rural,1.0,0.0,1.0,1.0,0.16436921
11392,740319002915.0,2005,Sulawesi,0.0,1.0,1.0,0,Male,No education completed,5,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.40537214
11393,740319002915.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,No education completed,4,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,Quintile 4,Rural,1.0,0.0,1.0,1.0,0.26639074
11394,740319002916.0,2005,Sulawesi,0.0,1.0,0.0,0,Male,Primary,5,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 3,Rural,1.0,1.0,0.0,1.0,0.2256415
11395,740319002916.0,2006,Sulawesi,0.0,1.0,0.0,1,Male,Primary,5,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 3,Rural,1.0,0.0,1.0,1.0,0.2256415
11396,740604001101.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.07124563
11397,740604001101.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.13463113
11398,740604001102.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.3261622
11399,740604001102.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Primary,4,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.44643334
11400,740604001103.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,5,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5662145
11401,740604001103.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,5,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.24983373
11402,740604001104.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.52223057
11403,740604001104.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.21593222
11404,740604001105.0,2005,Sulawesi,0.0,0.0,1.0,0,Male,Junior secondary,6,0.16666667,0.16666667,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.2424683
11405,740604001105.0,2006,Sulawesi,0.0,0.0,1.0,0,Male,Primary,6,0.16666667,0.16666667,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.2296736
11406,740604001106.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.46276027
11407,740604001106.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.46276027
11408,740604001108.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.40548176
11409,740604001108.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.3023282
11410,740604001111.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.34573525
11411,740604001111.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.45290413
11412,740604001112.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.57626784
11413,740604001112.0,2006,Sulawesi,0.0,1.0,0.0,1,Male,No education completed,4,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,1.0,0.0,1.0,1.0,0.43716544
11414,740604001114.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.39907017
11415,740604001114.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,4,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.2966253
11416,740605000801.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,1.0,1.0,0.0,1.0,0.17552571
11417,740605000801.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Senior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,1.0,0.0,1.0,1.0,0.07606265
11418,740605000803.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.1876039
11419,740605000803.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,4,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.1876039
11420,740605000805.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,5,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,Quintile 2,Urban,1.0,1.0,0.0,1.0,0.14146553
11421,740605000805.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Senior secondary,5,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,Quintile 3,Urban,1.0,0.0,1.0,1.0,0.09947454
11422,740605000806.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,1.0,1.0,0.0,1.0,0.1351847
11423,740605000806.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Junior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Urban,1.0,0.0,1.0,1.0,0.20549098
11424,740605000807.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.16989276
11425,740605000807.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.19533427
11426,740605000808.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,6,0.0,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.13363832
11427,740605000808.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Primary,6,0.0,0.0,0.16666667,0.0,0.16666667,0.0,0.33333334,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 2,Urban,0.0,0.0,1.0,0.0,0.23188372
11428,740605000809.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,4,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,1.0,1.0,0.0,1.0,0.21770538
11429,740605000809.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Primary,4,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,1.0,0.0,1.0,1.0,0.23238134
11430,740605000810.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,8,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.5,0.0,0.0,Quintile 1 (poorest),Urban,1.0,1.0,0.0,1.0,0.22207966
11431,740605000810.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Primary,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666667,0.0,0.33333334,0.0,0.0,Quintile 2,Urban,1.0,0.0,1.0,1.0,0.20366822
11432,740605000812.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0,Quintile 4,Urban,1.0,1.0,0.0,1.0,0.14044753
11433,740605000812.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Primary,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0,Quintile 4,Urban,1.0,0.0,1.0,1.0,0.14044753
11434,740605000813.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.18201712
11435,740605000813.0,2006,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.34397185
11436,740605000815.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,5,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 2,Urban,1.0,1.0,0.0,1.0,0.21545881
11437,740605000815.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Junior secondary,4,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,Quintile 3,Urban,1.0,0.0,1.0,1.0,0.16505219
11438,740705001601.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.7945591
11439,740705001601.0,2006,Sulawesi,0.0,0.0,0.0,1,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 3,Rural,1.0,0.0,1.0,1.0,0.6028113
11440,740705001603.0,2005,Sulawesi,0.0,0.5,0.0,0,Female,No education completed,8,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.25,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.60469675
11441,740705001603.0,2006,Sulawesi,0.0,1.0,0.0,0,Female,No education completed,8,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.25,0.25,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.6078241
11442,740705001604.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.52099293
11443,740705001604.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.2776821
11444,740705001605.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.4850389
11445,740705001605.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Primary,7,0.2857143,0.0,0.0,0.14285715,0.0,0.0,0.14285715,0.14285715,0.0,0.14285715,0.14285715,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.40346536
11446,740705001606.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5962388
11447,740705001606.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.51553845
11448,740705001608.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.6028113
11449,740705001608.0,2006,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.49225512
11450,740705001609.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,7,0.0,0.0,0.14285715,0.0,0.14285715,0.0,0.2857143,0.0,0.14285715,0.14285715,0.14285715,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.611465
11451,740705001609.0,2006,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,8,0.125,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.125,0.125,0.125,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.60061646
11452,740705001610.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,4,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.71631384
11453,740705001610.0,2006,Sulawesi,0.0,0.0,1.0,1,Female,No education completed,4,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.7158854
11454,740705001611.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.653741
11455,740705001611.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.51791674
11456,740705001612.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5525859
11457,740705001612.0,2006,Sulawesi,1.0,0.0,0.0,0,Male,No education completed,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.5525859
11458,740705001613.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.6814754
11459,740705001613.0,2006,Sulawesi,0.0,0.0,0.0,1,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 3,Rural,1.0,0.0,1.0,1.0,0.6028113
11460,740705001615.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,3,0.0,0.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.68769616
11461,740705001615.0,2006,Sulawesi,0.0,1.0,0.0,1,Female,No education completed,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Quintile 2,Rural,1.0,0.0,1.0,1.0,0.6693952
11462,740705001616.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.6814754
11463,740705001616.0,2006,Sulawesi,0.0,0.0,0.0,1,Female,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Quintile 2,Rural,1.0,0.0,1.0,1.0,0.6263277
11464,747103001101.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,8,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.25,0.125,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.00969573
11465,747103001101.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,8,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.25,0.125,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.066547416
11466,747103001102.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,Primary,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.11510757
11467,747103001102.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.059488714
11468,747103001103.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,Senior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.045921933
11469,747103001103.0,2006,Sulawesi,0.0,0.0,0.0,0,Female,Senior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.119061165
11470,747103001104.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.19920911
11471,747103001104.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Primary,6,0.16666667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.33333334,0.16666667,0.16666667,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.19357188
11472,747103001105.0,2005,Sulawesi,0.0,0.0,0.0,0,Female,Senior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.044629667
11473,747103001105.0,2006,Sulawesi,0.0,0.0,0.0,0,Female,Senior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.044629667
11474,747103001108.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.12139742
11475,747103001108.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Urban,0.0,0.0,1.0,0.0,0.2721521
11476,747103001112.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.020579351
11477,747103001112.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.020579351
11478,747103001114.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.029450431
11479,747103001114.0,2006,Sulawesi,0.0,0.0,0.0,0,Female,Senior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.044629667
11480,747103001115.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.07606265
11481,747103001115.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,3,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.15633707
11482,747202000801.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Higher,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.005004813
11483,747202000801.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Higher,4,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.0052569844
11484,747202000803.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,6,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.5367644
11485,747202000803.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,No education completed,6,0.16666667,0.0,0.16666667,0.33333334,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.55581903
11486,747202000804.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Senior secondary,9,0.22222222,0.0,0.0,0.11111111,0.0,0.0,0.22222222,0.0,0.22222222,0.22222222,0.0,0.0,Quintile 4,Rural,1.0,1.0,0.0,1.0,0.037335247
11487,747202000804.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,Senior secondary,9,0.22222222,0.0,0.0,0.11111111,0.0,0.0,0.22222222,0.0,0.11111111,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.17236231
11488,747202000806.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.3932979
11489,747202000806.0,2006,Sulawesi,0.0,0.0,0.0,1,Male,No education completed,5,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.557677
11490,747202000808.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.14151782
11491,747202000808.0,2006,Sulawesi,0.0,0.0,0.0,0,Male,Junior secondary,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.4083594
11492,747202000809.0,2005,Sulawesi,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.123116165
